category,sub-category,sub-category-link,title,author,keywords
Physics,Astrophysics,https://www.academia.edu/Documents/in/Astrophysics?f_fri=,Dust-filled axially symmetric universes with a cosmological constant,Paulo  Crawford,"['Mathematical Physics', 'Theoretical Physics', 'Astrophysics', 'Astronomy']"
Physics,Astrophysics,https://www.academia.edu/Documents/in/Astrophysics?f_fri=,Space Governance Options for Humans on Mars,"Kiran Nair, PhD, LLM ,MSc, PMP","['Environmental Science', 'Space Sciences', 'Human Evolution', 'International Studies', 'Planetary Science', 'International Law', 'Sustainable Development', 'Colonialism', 'United Nations', 'Academia Research', 'China', 'Mars', 'Environmental Sustainability', 'Space Policy', 'Astrophysics', 'Planetary exploration', 'Space Exploration', 'Astronomy', 'Space Tourism', 'Nasa', 'Commercial Uses of Outer Space', 'Outer Space Politics', 'Outer Space Law', 'Outer Space Military Applications/Programmes', 'Space Security', 'Space Travel', 'Arms Control and Disarmament', 'Interplanetary Mission', 'Diplomacy and international relations', 'Outer Space', 'Earth and Planetary Sciences', 'Outer Space Habitation']"
Physics,Astrophysics,https://www.academia.edu/Documents/in/Astrophysics?f_fri=,Is Dark Energy Composed of Photons with Negative Mass (Dark Photons)?,Douglas M Snyder,"['Physics', 'Dark Energy', 'Astrophysics', 'Astronomy']"
Physics,Astrophysics,https://www.academia.edu/Documents/in/Astrophysics?f_fri=,UV habitable zones around M stars,Guillermo A . Lemarchand,"['Geochemistry', 'Geophysics', 'Physics', 'Astrophysics', 'Extrasolar planets', 'Exobiology', 'Astronomy', 'Life in the Universe', 'Models', 'Ultraviolet', 'Key words', 'Astronomía', 'Planetary Systems', 'Habitable Exoplanets', 'Intensity', 'Icarus', 'Flare Stars', 'Academic', 'Terrestrial Planets', 'Habitable Zones']"
Physics,Astrophysics,https://www.academia.edu/Documents/in/Astrophysics?f_fri=,What is the Role of Neutrinos in Shaping the Universe?,Lawrence Krauss,"['Physics', 'Astrophysics', 'Large Scale']"
Physics,Astrophysics,https://www.academia.edu/Documents/in/Astrophysics?f_fri=,The Fundamental Holographic Uncertainty Principle and its Primary Applications,Koustubh Kabe,"['Computational Physics', 'Gravitation', 'Foundations of Quantum Mechanics', 'General Relativity', 'High Energy Physics', 'Mathematical Modelling', 'Astrophysics', 'Loop Quantum Gravity', 'Entropy', 'Cosmology', 'Gravity', 'Blackhole Physics', 'Blackholes', 'Consequences from Heisenberg Uncertainty Relation', 'Conditions of Uncertainty', 'Holographic Principle', 'Geometrodynamics', 'Geometrothermodynamics', 'Logarithmic correction to BH entropy as Noether charge', 'Holographic Universe']"
Physics,Astrophysics,https://www.academia.edu/Documents/in/Astrophysics?f_fri=,"Control, exploitation and tolerance of intracellular noise",Denise Wolf,"['Biochemistry', 'Bioinformatics', 'Developmental Biology', 'Climate Change', 'Computational Biology', 'Biotechnology', 'Cancer', 'Biology', 'Cell Cycle', 'Ecology', 'Drug Discovery', 'DNA replication', 'Astrophysics', 'Astronomy', 'DNA', 'Animals', 'Cell Signalling', 'Biological systems', 'Cell Fate', 'Earth Science']"
Physics,Astrophysics,https://www.academia.edu/Documents/in/Astrophysics?f_fri=,Euler's disk and its finite-time singularity,Keith Moffatt,"['Biochemistry', 'Bioinformatics', 'Evolutionary Biology', 'Environmental Science', 'Developmental Biology', 'Climate Change', 'Computational Biology', 'Biotechnology', 'Cancer', 'Biology', 'Cell Cycle', 'Ecology', 'Drug Discovery', 'Evolution', 'Astrophysics', 'Functional Genomics', 'Astronomy', 'DNA', 'Cell Signalling', 'Earth Science']"
Physics,Astrophysics,https://www.academia.edu/Documents/in/Astrophysics?f_fri=,Understanding individual human mobility patterns,Marta Gonzalez,"['Biochemistry', 'Bioinformatics', 'Developmental Biology', 'Climate Change', 'Computational Biology', 'Biotechnology', 'Cancer', 'Biology', 'Cell Phones', 'Cell Cycle', 'Ecology', 'Drug Discovery', 'Astrophysics', 'Astronomy', 'DNA', 'Emergency Response', 'Cell Signalling', 'Agent Based Model', 'Earth Science', 'Disaster planning']"
Physics,Astrophysics,https://www.academia.edu/Documents/in/Astrophysics?f_fri=,Developmental biology: Birth of the blood cell,Mervin Yoder,"['Biochemistry', 'Bioinformatics', 'Environmental Science', 'Developmental Biology', 'Climate Change', 'Computational Biology', 'Biotechnology', 'Cancer', 'Biology', 'Cell Cycle', 'Ecology', 'Drug Discovery', 'Astrophysics', 'Astronomy', 'DNA', 'Animals', 'Cell Signalling', 'Embryos', 'Earth Science', 'Blood cells']"
Physics,Astrophysics,https://www.academia.edu/Documents/in/Astrophysics?f_fri=,Contribution of astronomy to art conservation and archaeology,Haida Liang,"['Cultural Heritage', 'Archaeological Science', 'Optical coherence tomography', 'Astrophysics', 'Astronomy', 'Science for Conservation and Restoration of Cultural Heritage', 'Heritage Science', 'Radiative Transfer', 'Photodegradation', 'Spectral Imaging System', 'Analysis of Pigments on Ancient Artifacts', 'Multi-spectral Imaging', 'Kubelka Munk']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Studies of quarkonium production and polarisation with,Vato Kartvelishvili,"['Particle Physics', 'Data Quality', 'Cross Section', 'Differentiated Products']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Monte Carlo simulation of 2D quantum gravity as open dynamically triangulate random surfaces,Sorin Solomon,"['Quantum Gravity', 'Particle Physics', 'Monte Carlo Simulation', 'Monte Carlo']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Particle Accelerator Boost from Oxygen,George Rajna,['Particle Physics']
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,"Conformal Field Theory, Boundary Conditions and Applications to String Theory",Christoph Schweigert,"['Particle Physics', 'String Theory', 'Conformal Field Theory', 'Boundary Condition']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Unified Charge Vectors (UCV) Theory,Noam Why,"['Theoretical Physics', 'Particle Physics', 'Grand Unification', 'Standard Model']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,"The Secret Doctrine Volume IV, The Nature of Everything",Madonna-Megara Holloway,"['P Adic Analysis', 'Quantum Physics', 'Chemistry', 'Space Sciences', 'Human Evolution', 'Metaphysics', 'Cosmology (Physics)', 'Quantum Gravity', 'Relativity', 'Death', 'Particle Physics', 'Renewable Energy', 'Metaphysics of Consciousness', 'General Relativity', 'Metaphysics of Time', 'Quantum Cosmology', 'Quantum Mechanics', 'Consciousness', 'Evolution', 'Philosophy of Time', 'Special Relativity', 'Astrophysics', 'Darwin', 'Quantum entanglement', 'Cosmology', 'Theory of Everything', 'Reincarnation', 'H. P. Blavatsky', ""Bell's theorem, locality, quantum mechanics"", 'de Broglie-Bohm theory', 'Annie Besant', 'Alice A. Bailey']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Quantum Physics - A Beginner- s Guide,Salah Slimani,"['Electrical Engineering', 'Mathematical Physics', 'Physics', 'Theoretical Physics', 'Materials Science', 'Quantum Physics', 'Particle Physics']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Tetryonics [1] -  Quantum Mechanics,KELVIN C ABRAHAM,"['Mathematical Physics', 'Physics', 'Theoretical Physics', 'Quantum Physics', 'Particle Physics', 'Quantum Information', 'Foundations of Quantum Mechanics', 'Hydrogen', 'Energy', 'Science', 'Quantum Mechanics', 'Quantum Field Theory', 'Topology', 'Philosophy of Quantum Mechanics', 'Beyond the Standard Model Physics', '2D', 'Quantum', 'Mass', 'Matter', 'Particles', 'QM', 'Charge', 'Quark', '3D', 'Atoms', 'Lepton', 'Tetryonics', 'Mass-Energy-Matter']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Modern Physics Simulations,John Hiller,"['Physics', 'Particle Physics', 'Quantum Mechanics', 'National Science Foundation', 'Classical Mechanics', 'Software Package']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Solution Arfken 7th,morteza es,"['Electrical Engineering', 'Mathematics', 'Number Theory', 'Applied Mathematics', 'Mathematical Physics', 'Physics', 'Theoretical Physics', 'Quantum Physics', 'Particle Physics', 'Electronics & Telecommunication Engineering']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Revision to cleanroom standard: ISO 14644 Parts 1 and 2,Tim Sandle,"['Electronic Engineering', 'Microbiology', 'Physics', 'Technology', 'Quality Management', 'Particle Physics', 'Electronics', 'Pharmaceutical Technology', 'Quality Control', 'Pharmaceutics', 'Standardization', 'ISO 9001-2008', 'Cleanrooms', 'GMP', 'Cleanrooms, Contamination Control', 'Cleanroom']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Electroweak Physics,Fred Jegerlehner,['Particle Physics']
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,"On the new possible mathematical connections between several Ramanujan formulas, some equations concerning ""Feynman Rules for massive particles of any spin"", some sectors of String Theory and Number Theory",Michele Nardelli,"['Number Theory', 'Particle Physics', 'String Theory', 'Supersymmetry breaking', ""Ramanujan's continued fractions, theta-functions, partition theory etc"", 'Theoretical High Energy Physics : Supersymmetry', 'Ramanujan modular equations and approximations to Pigreco']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Black Holes at the Large Hadron Collider,Panagiota Kanti,"['Quantum Gravity', 'Particle Physics', 'Physical sciences', 'Black Hole']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Neutral pion production by weak neutral currents in neutrino and antineutrino reactions,A. Comtet,"['Physics', 'Nuclear Physics', 'Particle Physics', 'Neutrino', 'Cross Section', 'Confidence Level', 'Pion']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Cross-section measurement for quasi-elastic production of charmed baryons in nu N interactions,René van Dantzig,"['Physics', 'Particle Physics', 'Cross Section', 'Visual Inspection']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Global aspects of electric-magnetic duality,Erik Verlinde,"['Mathematical Physics', 'Physics', 'Nuclear Physics', 'Quantum Physics', 'Particle Physics', 'Gauge theory', 'Space Time', 'Oscillations', 'Gauge Field', 'Partition Function', 'Higher Dimensions']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,(MUTM - version 1.0 - 20.04.2021 - 2 A4 pages without references) A proposed Modular Universe toy-model (MUTM) predicting all elementary particles to be quantum black-holes (gravitational quasi-singularities) governed by self-gravity and self-antigravity,Andrei Lucian  Drăgoi (Dragoi),"['Mathematical Physics', 'Physics', 'Theoretical Physics', 'Elementary Particle Physics', 'Quantum Gravity', 'Particle Physics', 'Anti Gravity Systems', 'Astrophysics', 'Gravity Equation', 'Gravity', 'Elementary Particle Phenomenology', 'Elementary Particle Physics and Field Theory', 'Quantum Mechanics and Particle Elementary', 'Anti-gravity', 'Gravity, Planck constant,structure of elementary particles', 'Antigravity', 'Anti- gravity properties of matter', 'self-gravity', 'Anti-Quantum Gravity', 'strong gravity']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,"Algorithmic Quantization for the Analysis of Wave Propagation, our Universe and Cosmic Origin",Andrew M K Nassief,"['Theoretical Physics', 'Quantum Physics', 'Philosophy Of Mathematics', 'Particle Physics', 'Astrophysics', 'Astronomy', 'Theoretical Particle Physics', 'Physics and Astronomy', 'Philsoophy']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Measurement of the mass and width of the charmed meson D∗+(2010),victor castillo,"['Particle Physics', 'High Resolution']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,WAS THERE MORE BEFORE THE BIG BANG? (e-book/paperback),Maria Anna van Driel,"['Physics', 'Theoretical Physics', 'Nuclear Physics', 'Quantum Physics', 'Mythology', 'Science Education', 'Particle Physics', 'Theoretical astrophysics', 'Black Holes', 'Dark Matter', 'Neutrino Physics', 'Dark Energy', 'Astroparticle physics', 'Astrophysics', 'Nuclear Energy', 'CERN Experiment', 'Books', 'Scalar Energy, Quantum Energy, Zero Point Energy', 'Self-Publishing', 'Tachyons']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Why Study Neutrino Oscillations?,"Dr. J. M. Ashfaque (MInstP,  MAAT, AATQB)","['Physics', 'Theoretical Physics', 'High Energy Astrophysics', 'Particle Physics', 'Quantum Field Theory', 'High Energy Physics', 'Theoretical Particle Physics']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Energy dependence of event shapes and of $\alpha_s$ at LEP 2,Sergio Lopes,"['Public Economics', 'Particle Physics', 'Infrared', 'Model Generation', 'Centre of Mass']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Charged particle therapy for cancer: The inheritance of the Cavendish scientists,Alejandro Cárabe,"['Particle Physics', 'Treatment Outcome', 'Cancer treatment', 'Clinical Practice', 'X Rays', 'Humans', 'Cancer Therapy', 'Statistical Power', 'Neutrons', 'Clinical Sciences', 'Pilot study', 'Neoplasms', 'Ion Beam', 'Ions']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Pyrolysis kinetics and chemical composition of Hazro coal according to the particle size,Candan Hamamci,"['Particle Physics', 'Kinetics', 'Activation Energy', 'Nitrogen', 'First-Order Logic', 'Particle Size', 'Ambient Temperature', 'Chemical Composition', 'Lumping Kinetic Model', 'Particle Size Distribution', 'Kinetic Parameter']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Astrophysical jet and length contraction,Kuan Peng,"['Physics', 'Particle Physics', 'Special Relativity', 'Astrophysics']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,"Neutrino phenomenology, dark energy and leptogenesis from pseudo-Nambu–Goldstone bosons",Emmanuel Paschos,"['Physics', 'Particle Physics', 'Neutrino']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Gravity Particles and the Strong Force,Miguel Kovac,"['Mathematical Physics', 'Physics', 'Theoretical Physics', 'Particle Physics', 'Astrophysics', 'Astronomy']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Sakharov's Induced Gravity: A Modern Perspective,Matt Visser,"['Particle Physics', 'General Relativity', 'Quantum Field Theory']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Extra Dimensions: A View from the Top,Sreerup Raychaudhuri,"['Particle Physics', 'Standard Model', 'Cross Section', 'Hadron Colliders', 'parameter space']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,On velocity gauge field approach of interactions,Jean Pierre Rukundo,"['Mathematical Physics', 'Theoretical Physics', 'Particle Physics', 'Quantum Electrodynamics', 'General Relativity', 'Quantum Field Theory', 'Yang-Mills Theory']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,Event visualization in ATLAS,Riccardo Maria Bianchi,"['Scientific Visualization', 'Particle Physics']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,"A microscopic derivation of nuclear collective rotation-vibration model, axially symmetric case",Parviz Gulshani,"['Nuclear Engineering', 'Mathematical Physics', 'Theoretical Physics', 'Quantum Physics', 'Particle Physics', 'General Relativity', 'String theory (Physics)', 'Theortical Nuclear Physics', 'Nuclear reactor safety']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,MECHANICAL DESIGN AND FABRICATION OF POWER FEED CAVITY TEST SETUP,shyam rao  ghodke,"['Antennas & Radio Wave Propagation', 'Particle Physics', 'High Voltage Engineering', 'High Voltage Application - Underground Power Cable', 'Particle Accelerator']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,The Cambridge Handbook of Physics Formulas,Aqeel Ahmed,"['Physics', 'Particle Physics', 'Applied Physics', 'Classical Physics', 'Learning to learn', 'Random sampling', 'Indexation', 'Regional Difference']"
Physics,Particle Physics,https://www.academia.edu/Documents/in/Particle_Physics?f_fri=,The Cosmological Parameters 2010,Andrew Liddle,"['Particle Physics', 'Standard Model']"
